najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,115.81,31.07.2015
-,-,-,115.81,03.08.2015
-,-,-,115.81,04.08.2015
-,-,-,115.81,05.08.2015
-,-,-,115.81,06.08.2015
-,-,-,115.81,07.08.2015
-,-,-,115.81,10.08.2015
-,-,-,115.81,11.08.2015
-,-,-,115.81,12.08.2015
-,-,-,115.81,13.08.2015
-,-,-,115.81,14.08.2015
-,-,-,115.81,17.08.2015
113.52,113.52,113.52,113.52,18.08.2015
-,-,-,113.52,19.08.2015
-,-,-,113.52,20.08.2015
-,-,-,113.52,21.08.2015
-,-,-,113.52,24.08.2015
-,-,-,113.52,25.08.2015
-,-,-,113.52,26.08.2015
-,-,-,113.52,27.08.2015
-,-,-,113.52,28.08.2015
-,-,-,113.52,31.08.2015
-,-,-,113.52,01.09.2015
-,-,-,113.52,02.09.2015
-,-,-,113.52,03.09.2015
-,-,-,113.52,04.09.2015
-,-,-,113.52,07.09.2015
-,-,-,113.52,08.09.2015
-,-,-,113.52,09.09.2015
-,-,-,113.52,10.09.2015
-,-,-,113.52,11.09.2015
-,-,-,113.52,14.09.2015
-,-,-,113.52,15.09.2015
-,-,-,113.52,16.09.2015
-,-,-,113.52,17.09.2015
-,-,-,113.52,18.09.2015
-,-,-,113.52,21.09.2015
-,-,-,113.52,22.09.2015
-,-,-,113.52,23.09.2015
-,-,-,113.52,24.09.2015
-,-,-,113.52,25.09.2015
-,-,-,113.52,28.09.2015
-,-,-,113.52,29.09.2015
-,-,-,113.52,30.09.2015
114.70,114.70,114.70,114.70,01.10.2015
-,-,-,114.70,02.10.2015
-,-,-,114.70,05.10.2015
-,-,-,114.70,06.10.2015
114.95,114.95,114.95,114.95,07.10.2015
-,-,-,114.95,08.10.2015
-,-,-,114.95,09.10.2015
-,-,-,114.95,12.10.2015
-,-,-,114.95,13.10.2015
-,-,-,114.95,14.10.2015
-,-,-,114.95,15.10.2015
-,-,-,114.95,16.10.2015
-,-,-,114.95,19.10.2015
-,-,-,114.95,20.10.2015
-,-,-,114.95,21.10.2015
-,-,-,114.95,22.10.2015
-,-,-,114.95,23.10.2015
-,-,-,114.95,26.10.2015
-,-,-,114.95,27.10.2015
-,-,-,114.95,28.10.2015
-,-,-,114.95,29.10.2015
-,-,-,114.95,30.10.2015
-,-,-,114.95,02.11.2015
-,-,-,114.95,03.11.2015
-,-,-,114.95,04.11.2015
