najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
2.990,2.990,2.990,2.990,14.04.2016
-,-,-,2.990,15.04.2016
-,-,-,2.990,18.04.2016
-,-,-,2.990,19.04.2016
-,-,-,2.990,20.04.2016
-,-,-,2.990,21.04.2016
-,-,-,2.990,22.04.2016
-,-,-,2.990,25.04.2016
-,-,-,2.990,26.04.2016
-,-,-,2.990,28.04.2016
2.890,2.890,2.890,2.890,29.04.2016
-,-,-,2.890,03.05.2016
-,-,-,2.890,04.05.2016
-,-,-,2.890,05.05.2016
-,-,-,2.890,06.05.2016
-,-,-,2.890,09.05.2016
-,-,-,2.890,10.05.2016
-,-,-,2.890,11.05.2016
-,-,-,2.890,12.05.2016
-,-,-,2.890,13.05.2016
-,-,-,2.890,16.05.2016
-,-,-,2.890,17.05.2016
-,-,-,2.890,18.05.2016
-,-,-,2.890,19.05.2016
-,-,-,2.890,20.05.2016
2.750,2.750,2.750,2.750,23.05.2016
2.750,2.750,2.750,2.750,24.05.2016
-,-,-,2.750,25.05.2016
-,-,-,2.750,26.05.2016
-,-,-,2.750,27.05.2016
-,-,-,2.750,30.05.2016
-,-,-,2.750,31.05.2016
-,-,-,2.750,01.06.2016
-,-,-,2.750,02.06.2016
-,-,-,2.750,03.06.2016
-,-,-,2.750,06.06.2016
-,-,-,2.750,07.06.2016
-,-,-,2.750,08.06.2016
-,-,-,2.750,09.06.2016
-,-,-,2.750,10.06.2016
-,-,-,2.750,13.06.2016
-,-,-,2.750,14.06.2016
-,-,-,2.750,15.06.2016
-,-,-,2.750,16.06.2016
-,-,-,2.750,17.06.2016
-,-,-,2.750,20.06.2016
-,-,-,2.750,21.06.2016
-,-,-,2.750,22.06.2016
-,-,-,2.750,23.06.2016
-,-,-,2.750,24.06.2016
-,-,-,2.750,27.06.2016
2.750,2.750,2.750,2.750,28.06.2016
-,-,-,2.750,29.06.2016
-,-,-,2.750,30.06.2016
-,-,-,2.750,01.07.2016
-,-,-,2.750,04.07.2016
-,-,-,2.750,05.07.2016
-,-,-,2.750,06.07.2016
-,-,-,2.750,07.07.2016
-,-,-,2.750,08.07.2016
-,-,-,2.750,11.07.2016
-,-,-,2.750,12.07.2016
-,-,-,2.750,13.07.2016
-,-,-,2.750,14.07.2016
-,-,-,2.750,15.07.2016
-,-,-,2.750,18.07.2016
-,-,-,2.750,19.07.2016
-,-,-,2.750,20.07.2016
-,-,-,2.750,21.07.2016
-,-,-,2.750,22.07.2016
-,-,-,2.750,25.07.2016
-,-,-,2.750,26.07.2016
-,-,-,2.750,27.07.2016
-,-,-,2.750,28.07.2016
-,-,-,2.750,29.07.2016
