najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
100.00,100.00,100.00,100.00,18.01.2016
-,-,-,100.00,19.01.2016
-,-,-,100.00,20.01.2016
-,-,-,100.00,21.01.2016
-,-,-,100.00,22.01.2016
-,-,-,100.00,25.01.2016
-,-,-,100.00,26.01.2016
-,-,-,100.00,27.01.2016
-,-,-,100.00,28.01.2016
-,-,-,100.00,29.01.2016
-,-,-,100.00,01.02.2016
-,-,-,100.00,02.02.2016
-,-,-,100.00,03.02.2016
-,-,-,100.00,04.02.2016
-,-,-,100.00,05.02.2016
-,-,-,100.00,09.02.2016
-,-,-,100.00,10.02.2016
-,-,-,100.00,11.02.2016
100.00,100.00,100.00,100.00,12.02.2016
-,-,-,100.00,15.02.2016
-,-,-,100.00,16.02.2016
102.49,102.49,102.49,102.49,17.02.2016
-,-,-,102.49,18.02.2016
-,-,-,102.49,19.02.2016
-,-,-,102.49,22.02.2016
-,-,-,102.49,23.02.2016
-,-,-,102.49,24.02.2016
-,-,-,102.49,25.02.2016
-,-,-,102.49,26.02.2016
-,-,-,102.49,29.02.2016
-,-,-,102.49,01.03.2016
-,-,-,102.49,02.03.2016
-,-,-,102.49,03.03.2016
-,-,-,102.49,04.03.2016
-,-,-,102.49,07.03.2016
-,-,-,102.49,08.03.2016
-,-,-,102.49,09.03.2016
-,-,-,102.49,10.03.2016
-,-,-,102.49,11.03.2016
-,-,-,102.49,14.03.2016
-,-,-,102.49,15.03.2016
-,-,-,102.49,16.03.2016
-,-,-,102.49,17.03.2016
-,-,-,102.49,18.03.2016
-,-,-,102.49,21.03.2016
-,-,-,102.49,22.03.2016
-,-,-,102.49,23.03.2016
-,-,-,102.49,24.03.2016
105.00,105.00,105.00,105.00,29.03.2016
-,-,-,105.00,30.03.2016
-,-,-,105.00,31.03.2016
-,-,-,105.00,01.04.2016
-,-,-,105.00,04.04.2016
-,-,-,105.00,05.04.2016
-,-,-,105.00,06.04.2016
-,-,-,105.00,07.04.2016
-,-,-,105.00,08.04.2016
-,-,-,105.00,11.04.2016
-,-,-,105.00,12.04.2016
-,-,-,105.00,13.04.2016
-,-,-,105.00,14.04.2016
-,-,-,105.00,15.04.2016
-,-,-,105.00,18.04.2016
-,-,-,105.00,19.04.2016
-,-,-,105.00,20.04.2016
-,-,-,105.00,21.04.2016
-,-,-,105.00,22.04.2016
-,-,-,105.00,25.04.2016
-,-,-,105.00,26.04.2016
-,-,-,105.00,28.04.2016
-,-,-,105.00,29.04.2016
-,-,-,105.00,03.05.2016
-,-,-,105.00,04.05.2016
-,-,-,105.00,05.05.2016
-,-,-,105.00,06.05.2016
-,-,-,105.00,09.05.2016
-,-,-,105.00,10.05.2016
-,-,-,105.00,11.05.2016
-,-,-,105.00,12.05.2016
-,-,-,105.00,13.05.2016
-,-,-,105.00,16.05.2016
-,-,-,105.00,17.05.2016
-,-,-,105.00,18.05.2016
-,-,-,105.00,19.05.2016
-,-,-,105.00,20.05.2016
-,-,-,105.00,23.05.2016
-,-,-,105.00,24.05.2016
-,-,-,105.00,25.05.2016
-,-,-,105.00,26.05.2016
-,-,-,105.00,27.05.2016
-,-,-,105.00,30.05.2016
-,-,-,105.00,31.05.2016
-,-,-,105.00,01.06.2016
-,-,-,105.00,02.06.2016
-,-,-,105.00,03.06.2016
-,-,-,105.00,06.06.2016
-,-,-,105.00,07.06.2016
-,-,-,105.00,08.06.2016
-,-,-,105.00,09.06.2016
-,-,-,105.00,10.06.2016
-,-,-,105.00,13.06.2016
-,-,-,105.00,14.06.2016
-,-,-,105.00,15.06.2016
-,-,-,105.00,16.06.2016
-,-,-,105.00,17.06.2016
-,-,-,105.00,20.06.2016
-,-,-,105.00,21.06.2016
105.00,105.00,105.00,105.00,22.06.2016
-,-,-,105.00,23.06.2016
-,-,-,105.00,24.06.2016
-,-,-,105.00,27.06.2016
-,-,-,105.00,28.06.2016
-,-,-,105.00,29.06.2016
104.80,104.80,104.80,104.80,30.06.2016
-,-,-,104.80,01.07.2016
-,-,-,104.80,04.07.2016
104.80,104.80,104.80,104.80,05.07.2016
-,-,-,104.80,06.07.2016
-,-,-,104.80,07.07.2016
-,-,-,104.80,08.07.2016
-,-,-,104.80,11.07.2016
-,-,-,104.80,12.07.2016
-,-,-,104.80,13.07.2016
-,-,-,104.80,14.07.2016
104.00,104.00,104.00,104.00,15.07.2016
-,-,-,104.00,18.07.2016
-,-,-,104.00,19.07.2016
104.80,104.80,104.80,104.80,20.07.2016
-,-,-,104.80,21.07.2016
-,-,-,104.80,22.07.2016
-,-,-,104.80,25.07.2016
-,-,-,104.80,26.07.2016
-,-,-,104.80,27.07.2016
-,-,-,104.80,28.07.2016
-,-,-,104.80,29.07.2016
