najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,101.60,26.04.2016
-,-,-,101.60,28.04.2016
-,-,-,101.60,29.04.2016
-,-,-,101.60,03.05.2016
-,-,-,101.60,04.05.2016
-,-,-,101.60,05.05.2016
-,-,-,101.60,06.05.2016
-,-,-,101.60,09.05.2016
-,-,-,101.60,10.05.2016
-,-,-,101.60,11.05.2016
-,-,-,101.60,12.05.2016
-,-,-,101.60,13.05.2016
-,-,-,101.60,16.05.2016
-,-,-,101.60,17.05.2016
-,-,-,101.60,18.05.2016
-,-,-,101.60,19.05.2016
-,-,-,101.60,20.05.2016
-,-,-,101.60,23.05.2016
-,-,-,101.60,24.05.2016
-,-,-,101.60,25.05.2016
-,-,-,101.60,26.05.2016
-,-,-,101.60,27.05.2016
-,-,-,101.60,30.05.2016
-,-,-,101.60,31.05.2016
-,-,-,101.60,01.06.2016
-,-,-,101.60,02.06.2016
-,-,-,101.60,03.06.2016
-,-,-,101.60,06.06.2016
-,-,-,101.60,07.06.2016
-,-,-,101.60,08.06.2016
-,-,-,101.60,09.06.2016
-,-,-,101.60,10.06.2016
-,-,-,101.60,13.06.2016
-,-,-,101.60,14.06.2016
-,-,-,101.60,15.06.2016
-,-,-,101.60,16.06.2016
-,-,-,101.60,17.06.2016
-,-,-,101.60,20.06.2016
-,-,-,101.60,21.06.2016
-,-,-,101.60,22.06.2016
-,-,-,101.60,23.06.2016
-,-,-,101.60,24.06.2016
-,-,-,101.60,27.06.2016
-,-,-,101.60,28.06.2016
101.00,101.00,101.00,101.00,29.06.2016
-,-,-,101.00,30.06.2016
-,-,-,101.00,01.07.2016
-,-,-,101.00,04.07.2016
-,-,-,101.00,05.07.2016
-,-,-,101.00,06.07.2016
-,-,-,101.00,07.07.2016
100.80,100.80,100.80,100.80,08.07.2016
-,-,-,100.80,11.07.2016
-,-,-,100.80,12.07.2016
-,-,-,100.80,13.07.2016
-,-,-,100.80,14.07.2016
-,-,-,100.80,15.07.2016
-,-,-,100.80,18.07.2016
-,-,-,100.80,19.07.2016
-,-,-,100.80,20.07.2016
-,-,-,100.80,21.07.2016
-,-,-,100.80,22.07.2016
-,-,-,100.80,25.07.2016
-,-,-,100.80,26.07.2016
-,-,-,100.80,27.07.2016
-,-,-,100.80,28.07.2016
-,-,-,100.80,29.07.2016
