najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
12.600,12.600,12.600,12.600,14.04.2016
12.600,12.600,12.600,12.600,15.04.2016
12.600,12.600,12.600,12.600,18.04.2016
-,-,-,12.600,19.04.2016
-,-,-,12.600,20.04.2016
-,-,-,12.600,21.04.2016
-,-,-,12.600,22.04.2016
-,-,-,12.600,25.04.2016
-,-,-,12.600,26.04.2016
12.600,12.600,12.600,12.600,28.04.2016
-,-,-,12.600,29.04.2016
-,-,-,12.600,03.05.2016
-,-,-,12.600,04.05.2016
-,-,-,12.600,05.05.2016
-,-,-,12.600,06.05.2016
-,-,-,12.600,09.05.2016
-,-,-,12.600,10.05.2016
-,-,-,12.600,11.05.2016
-,-,-,12.600,12.05.2016
-,-,-,12.600,13.05.2016
-,-,-,12.600,16.05.2016
-,-,-,12.600,17.05.2016
-,-,-,12.600,18.05.2016
-,-,-,12.600,19.05.2016
-,-,-,12.600,20.05.2016
-,-,-,12.600,23.05.2016
-,-,-,12.600,24.05.2016
-,-,-,12.600,25.05.2016
-,-,-,12.600,26.05.2016
-,-,-,12.600,27.05.2016
-,-,-,12.600,30.05.2016
12.490,12.490,12.490,12.490,31.05.2016
-,-,-,12.490,01.06.2016
-,-,-,12.490,02.06.2016
-,-,-,12.490,03.06.2016
-,-,-,12.490,06.06.2016
-,-,-,12.490,07.06.2016
-,-,-,12.490,08.06.2016
-,-,-,12.490,09.06.2016
-,-,-,12.490,10.06.2016
-,-,-,12.490,13.06.2016
-,-,-,12.490,14.06.2016
-,-,-,12.490,15.06.2016
-,-,-,12.490,16.06.2016
-,-,-,12.490,17.06.2016
-,-,-,12.490,20.06.2016
-,-,-,12.490,21.06.2016
-,-,-,12.490,22.06.2016
-,-,-,12.490,23.06.2016
12.400,12.400,12.400,12.400,24.06.2016
-,-,-,12.400,27.06.2016
-,-,-,12.400,28.06.2016
-,-,-,12.400,29.06.2016
12.000,12.000,12.000,12.000,30.06.2016
-,-,-,12.000,01.07.2016
-,-,-,12.000,04.07.2016
12.010,12.010,12.010,12.010,05.07.2016
-,-,-,12.010,06.07.2016
-,-,-,12.010,07.07.2016
-,-,-,12.010,08.07.2016
-,-,-,12.010,11.07.2016
-,-,-,12.010,12.07.2016
12.015,12.015,12.015,12.015,13.07.2016
-,-,-,12.015,14.07.2016
-,-,-,12.015,15.07.2016
-,-,-,12.015,18.07.2016
-,-,-,12.015,19.07.2016
-,-,-,12.015,20.07.2016
-,-,-,12.015,21.07.2016
-,-,-,12.015,22.07.2016
-,-,-,12.015,25.07.2016
-,-,-,12.015,26.07.2016
-,-,-,12.015,27.07.2016
-,-,-,12.015,28.07.2016
-,-,-,12.015,29.07.2016
