najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,119.00,31.07.2015
-,-,-,119.00,03.08.2015
-,-,-,119.00,04.08.2015
-,-,-,119.00,05.08.2015
-,-,-,119.00,06.08.2015
-,-,-,119.00,07.08.2015
-,-,-,119.00,10.08.2015
-,-,-,119.00,11.08.2015
-,-,-,119.00,12.08.2015
-,-,-,119.00,13.08.2015
-,-,-,119.00,14.08.2015
-,-,-,119.00,17.08.2015
122.51,122.51,122.51,122.51,18.08.2015
-,-,-,122.51,19.08.2015
-,-,-,122.51,20.08.2015
-,-,-,122.51,21.08.2015
-,-,-,122.51,24.08.2015
-,-,-,122.51,25.08.2015
-,-,-,122.51,26.08.2015
-,-,-,122.51,27.08.2015
-,-,-,122.51,28.08.2015
-,-,-,122.51,31.08.2015
-,-,-,122.51,01.09.2015
-,-,-,122.51,02.09.2015
-,-,-,122.51,03.09.2015
-,-,-,122.51,04.09.2015
-,-,-,122.51,07.09.2015
-,-,-,122.51,08.09.2015
-,-,-,122.51,09.09.2015
-,-,-,122.51,10.09.2015
-,-,-,122.51,11.09.2015
-,-,-,122.51,14.09.2015
-,-,-,122.51,15.09.2015
-,-,-,122.51,16.09.2015
-,-,-,122.51,17.09.2015
-,-,-,122.51,18.09.2015
-,-,-,122.51,21.09.2015
-,-,-,122.51,22.09.2015
-,-,-,122.51,23.09.2015
-,-,-,122.51,24.09.2015
-,-,-,122.51,25.09.2015
-,-,-,122.51,28.09.2015
-,-,-,122.51,29.09.2015
123.85,123.85,123.85,123.85,30.09.2015
-,-,-,123.85,01.10.2015
-,-,-,123.85,02.10.2015
-,-,-,123.85,05.10.2015
-,-,-,123.85,06.10.2015
-,-,-,123.85,07.10.2015
-,-,-,123.85,08.10.2015
-,-,-,123.85,09.10.2015
-,-,-,123.85,12.10.2015
-,-,-,123.85,13.10.2015
-,-,-,123.85,14.10.2015
-,-,-,123.85,15.10.2015
-,-,-,123.85,16.10.2015
-,-,-,123.85,19.10.2015
-,-,-,123.85,20.10.2015
-,-,-,123.85,21.10.2015
-,-,-,123.85,22.10.2015
-,-,-,123.85,23.10.2015
-,-,-,123.85,26.10.2015
-,-,-,123.85,27.10.2015
-,-,-,123.85,28.10.2015
-,-,-,123.85,29.10.2015
-,-,-,123.85,30.10.2015
-,-,-,123.85,02.11.2015
-,-,-,123.85,03.11.2015
-,-,-,123.85,04.11.2015
-,-,-,123.85,05.11.2015
-,-,-,123.85,06.11.2015
-,-,-,123.85,09.11.2015
-,-,-,123.85,10.11.2015
-,-,-,123.85,11.11.2015
-,-,-,123.85,12.11.2015
-,-,-,123.85,13.11.2015
-,-,-,123.85,16.11.2015
-,-,-,123.85,17.11.2015
-,-,-,123.85,18.11.2015
-,-,-,123.85,19.11.2015
-,-,-,123.85,20.11.2015
-,-,-,123.85,23.11.2015
-,-,-,123.85,24.11.2015
-,-,-,123.85,25.11.2015
-,-,-,123.85,26.11.2015
-,-,-,123.85,27.11.2015
-,-,-,123.85,30.11.2015
-,-,-,123.85,01.12.2015
-,-,-,123.85,02.12.2015
-,-,-,123.85,03.12.2015
-,-,-,123.85,04.12.2015
-,-,-,123.85,07.12.2015
-,-,-,123.85,08.12.2015
-,-,-,123.85,09.12.2015
-,-,-,123.85,10.12.2015
-,-,-,123.85,11.12.2015
-,-,-,123.85,14.12.2015
-,-,-,123.85,15.12.2015
-,-,-,123.85,16.12.2015
-,-,-,123.85,17.12.2015
-,-,-,123.85,18.12.2015
-,-,-,123.85,21.12.2015
-,-,-,123.85,22.12.2015
-,-,-,123.85,23.12.2015
-,-,-,123.85,28.12.2015
