najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,125.08,31.07.2015
-,-,-,125.08,03.08.2015
-,-,-,125.08,04.08.2015
-,-,-,125.08,05.08.2015
-,-,-,125.08,06.08.2015
-,-,-,125.08,07.08.2015
-,-,-,125.08,10.08.2015
-,-,-,125.08,11.08.2015
-,-,-,125.08,12.08.2015
-,-,-,125.08,13.08.2015
-,-,-,125.08,14.08.2015
-,-,-,125.08,17.08.2015
128.51,128.51,128.51,128.51,18.08.2015
-,-,-,128.51,19.08.2015
-,-,-,128.51,20.08.2015
-,-,-,128.51,21.08.2015
-,-,-,128.51,24.08.2015
-,-,-,128.51,25.08.2015
-,-,-,128.51,26.08.2015
-,-,-,128.51,27.08.2015
-,-,-,128.51,28.08.2015
-,-,-,128.51,31.08.2015
-,-,-,128.51,01.09.2015
-,-,-,128.51,02.09.2015
-,-,-,128.51,03.09.2015
-,-,-,128.51,04.09.2015
-,-,-,128.51,07.09.2015
-,-,-,128.51,08.09.2015
-,-,-,128.51,09.09.2015
-,-,-,128.51,10.09.2015
-,-,-,128.51,11.09.2015
-,-,-,128.51,14.09.2015
-,-,-,128.51,15.09.2015
-,-,-,128.51,16.09.2015
-,-,-,128.51,17.09.2015
-,-,-,128.51,18.09.2015
-,-,-,128.51,21.09.2015
-,-,-,128.51,22.09.2015
-,-,-,128.51,23.09.2015
-,-,-,128.51,24.09.2015
-,-,-,128.51,25.09.2015
-,-,-,128.51,28.09.2015
-,-,-,128.51,29.09.2015
130.01,130.01,130.01,130.01,30.09.2015
-,-,-,130.01,01.10.2015
-,-,-,130.01,02.10.2015
-,-,-,130.01,05.10.2015
-,-,-,130.01,06.10.2015
-,-,-,130.01,07.10.2015
-,-,-,130.01,08.10.2015
-,-,-,130.01,09.10.2015
-,-,-,130.01,12.10.2015
-,-,-,130.01,13.10.2015
-,-,-,130.01,14.10.2015
-,-,-,130.01,15.10.2015
-,-,-,130.01,16.10.2015
-,-,-,130.01,19.10.2015
-,-,-,130.01,20.10.2015
-,-,-,130.01,21.10.2015
-,-,-,130.01,22.10.2015
-,-,-,130.01,23.10.2015
-,-,-,130.01,26.10.2015
-,-,-,130.01,27.10.2015
-,-,-,130.01,28.10.2015
-,-,-,130.01,29.10.2015
-,-,-,130.01,30.10.2015
-,-,-,130.01,02.11.2015
-,-,-,130.01,03.11.2015
-,-,-,130.01,04.11.2015
-,-,-,130.01,05.11.2015
-,-,-,130.01,06.11.2015
-,-,-,130.01,09.11.2015
-,-,-,130.01,10.11.2015
-,-,-,130.01,11.11.2015
-,-,-,130.01,12.11.2015
-,-,-,130.01,13.11.2015
-,-,-,130.01,16.11.2015
-,-,-,130.01,17.11.2015
-,-,-,130.01,18.11.2015
-,-,-,130.01,19.11.2015
-,-,-,130.01,20.11.2015
-,-,-,130.01,23.11.2015
-,-,-,130.01,24.11.2015
-,-,-,130.01,25.11.2015
-,-,-,130.01,26.11.2015
-,-,-,130.01,27.11.2015
-,-,-,130.01,30.11.2015
-,-,-,130.01,01.12.2015
-,-,-,130.01,02.12.2015
-,-,-,130.01,03.12.2015
-,-,-,130.01,04.12.2015
-,-,-,130.01,07.12.2015
-,-,-,130.01,08.12.2015
-,-,-,130.01,09.12.2015
-,-,-,130.01,10.12.2015
-,-,-,130.01,11.12.2015
-,-,-,130.01,14.12.2015
-,-,-,130.01,15.12.2015
-,-,-,130.01,16.12.2015
-,-,-,130.01,17.12.2015
-,-,-,130.01,18.12.2015
-,-,-,130.01,21.12.2015
-,-,-,130.01,22.12.2015
-,-,-,130.01,23.12.2015
-,-,-,130.01,28.12.2015
-,-,-,130.01,29.12.2015
-,-,-,130.01,30.12.2015
-,-,-,130.01,04.01.2016
-,-,-,130.01,05.01.2016
-,-,-,130.01,06.01.2016
-,-,-,130.01,07.01.2016
-,-,-,130.01,08.01.2016
-,-,-,130.01,11.01.2016
-,-,-,130.01,12.01.2016
-,-,-,130.01,13.01.2016
-,-,-,130.01,14.01.2016
-,-,-,130.01,15.01.2016
-,-,-,130.01,18.01.2016
-,-,-,130.01,19.01.2016
-,-,-,130.01,20.01.2016
-,-,-,130.01,21.01.2016
-,-,-,130.01,22.01.2016
-,-,-,130.01,25.01.2016
-,-,-,130.01,26.01.2016
-,-,-,130.01,27.01.2016
-,-,-,130.01,28.01.2016
-,-,-,130.01,29.01.2016
-,-,-,130.01,01.02.2016
-,-,-,130.01,02.02.2016
-,-,-,130.01,03.02.2016
-,-,-,130.01,04.02.2016
-,-,-,130.01,05.02.2016
-,-,-,130.01,09.02.2016
-,-,-,130.01,10.02.2016
-,-,-,130.01,11.02.2016
-,-,-,130.01,12.02.2016
-,-,-,130.01,15.02.2016
-,-,-,130.01,16.02.2016
-,-,-,130.01,17.02.2016
-,-,-,130.01,18.02.2016
-,-,-,130.01,19.02.2016
-,-,-,130.01,22.02.2016
-,-,-,130.01,23.02.2016
-,-,-,130.01,24.02.2016
-,-,-,130.01,25.02.2016
-,-,-,130.01,26.02.2016
-,-,-,130.01,29.02.2016
-,-,-,130.01,01.03.2016
-,-,-,130.01,02.03.2016
-,-,-,130.01,03.03.2016
-,-,-,130.01,04.03.2016
-,-,-,130.01,07.03.2016
-,-,-,130.01,08.03.2016
-,-,-,130.01,09.03.2016
-,-,-,130.01,10.03.2016
-,-,-,130.01,11.03.2016
-,-,-,130.01,14.03.2016
-,-,-,130.01,15.03.2016
-,-,-,130.01,16.03.2016
-,-,-,130.01,17.03.2016
-,-,-,130.01,18.03.2016
-,-,-,130.01,21.03.2016
-,-,-,130.01,22.03.2016
-,-,-,130.01,23.03.2016
-,-,-,130.01,24.03.2016
-,-,-,130.01,29.03.2016
-,-,-,130.01,30.03.2016
-,-,-,130.01,31.03.2016
-,-,-,130.01,01.04.2016
-,-,-,130.01,04.04.2016
