najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,2.510,26.04.2016
-,-,-,2.510,28.04.2016
-,-,-,2.510,29.04.2016
-,-,-,2.510,03.05.2016
-,-,-,2.510,04.05.2016
-,-,-,2.510,05.05.2016
-,-,-,2.510,06.05.2016
-,-,-,2.510,09.05.2016
-,-,-,2.510,10.05.2016
-,-,-,2.510,11.05.2016
-,-,-,2.510,12.05.2016
-,-,-,2.510,13.05.2016
-,-,-,2.510,16.05.2016
-,-,-,2.510,17.05.2016
-,-,-,2.510,18.05.2016
-,-,-,2.510,19.05.2016
-,-,-,2.510,20.05.2016
-,-,-,2.510,23.05.2016
-,-,-,2.510,24.05.2016
-,-,-,2.510,25.05.2016
-,-,-,2.510,26.05.2016
-,-,-,2.510,27.05.2016
-,-,-,2.510,30.05.2016
-,-,-,2.510,31.05.2016
-,-,-,2.510,01.06.2016
-,-,-,2.510,02.06.2016
-,-,-,2.510,03.06.2016
-,-,-,2.510,06.06.2016
-,-,-,2.510,07.06.2016
-,-,-,2.510,08.06.2016
-,-,-,2.510,09.06.2016
-,-,-,2.510,10.06.2016
-,-,-,2.510,13.06.2016
-,-,-,2.510,14.06.2016
-,-,-,2.510,15.06.2016
-,-,-,2.510,16.06.2016
-,-,-,2.510,17.06.2016
-,-,-,2.510,20.06.2016
-,-,-,2.510,21.06.2016
-,-,-,2.510,22.06.2016
-,-,-,2.510,23.06.2016
-,-,-,2.510,24.06.2016
-,-,-,2.510,27.06.2016
-,-,-,2.510,28.06.2016
-,-,-,2.510,29.06.2016
-,-,-,2.510,30.06.2016
-,-,-,2.510,01.07.2016
-,-,-,2.510,04.07.2016
-,-,-,2.510,05.07.2016
-,-,-,2.510,06.07.2016
-,-,-,2.510,07.07.2016
-,-,-,2.510,08.07.2016
-,-,-,2.510,11.07.2016
-,-,-,2.510,12.07.2016
-,-,-,2.510,13.07.2016
-,-,-,2.510,14.07.2016
-,-,-,2.510,15.07.2016
-,-,-,2.510,18.07.2016
-,-,-,2.510,19.07.2016
-,-,-,2.510,20.07.2016
-,-,-,2.510,21.07.2016
-,-,-,2.510,22.07.2016
-,-,-,2.510,25.07.2016
-,-,-,2.510,26.07.2016
-,-,-,2.510,27.07.2016
-,-,-,2.510,28.07.2016
-,-,-,2.510,29.07.2016
