najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,105.00,31.07.2015
-,-,-,105.00,03.08.2015
-,-,-,105.00,04.08.2015
-,-,-,105.00,05.08.2015
-,-,-,105.00,06.08.2015
-,-,-,105.00,07.08.2015
-,-,-,105.00,10.08.2015
-,-,-,105.00,11.08.2015
-,-,-,105.00,12.08.2015
-,-,-,105.00,13.08.2015
-,-,-,105.00,14.08.2015
-,-,-,105.00,17.08.2015
-,-,-,105.00,18.08.2015
-,-,-,105.00,19.08.2015
-,-,-,105.00,20.08.2015
-,-,-,105.00,21.08.2015
-,-,-,105.00,24.08.2015
-,-,-,105.00,25.08.2015
-,-,-,105.00,26.08.2015
-,-,-,105.00,27.08.2015
-,-,-,105.00,28.08.2015
-,-,-,105.00,31.08.2015
-,-,-,105.00,01.09.2015
-,-,-,105.00,02.09.2015
-,-,-,105.00,03.09.2015
-,-,-,105.00,04.09.2015
-,-,-,105.00,07.09.2015
-,-,-,105.00,08.09.2015
-,-,-,105.00,09.09.2015
-,-,-,105.00,10.09.2015
-,-,-,105.00,11.09.2015
-,-,-,105.00,14.09.2015
-,-,-,105.00,15.09.2015
-,-,-,105.00,16.09.2015
-,-,-,105.00,17.09.2015
-,-,-,105.00,18.09.2015
-,-,-,105.00,21.09.2015
-,-,-,105.00,22.09.2015
-,-,-,105.00,23.09.2015
-,-,-,105.00,24.09.2015
-,-,-,105.00,25.09.2015
-,-,-,105.00,28.09.2015
-,-,-,105.00,29.09.2015
-,-,-,105.00,30.09.2015
-,-,-,105.00,01.10.2015
-,-,-,105.00,02.10.2015
-,-,-,105.00,05.10.2015
-,-,-,105.00,06.10.2015
-,-,-,105.00,07.10.2015
-,-,-,105.00,08.10.2015
-,-,-,105.00,09.10.2015
-,-,-,105.00,12.10.2015
-,-,-,105.00,13.10.2015
-,-,-,105.00,14.10.2015
-,-,-,105.00,15.10.2015
-,-,-,105.00,16.10.2015
-,-,-,105.00,19.10.2015
-,-,-,105.00,20.10.2015
-,-,-,105.00,21.10.2015
-,-,-,105.00,22.10.2015
-,-,-,105.00,23.10.2015
-,-,-,105.00,26.10.2015
-,-,-,105.00,27.10.2015
-,-,-,105.00,28.10.2015
-,-,-,105.00,29.10.2015
-,-,-,105.00,30.10.2015
-,-,-,105.00,02.11.2015
-,-,-,105.00,03.11.2015
-,-,-,105.00,04.11.2015
-,-,-,105.00,05.11.2015
-,-,-,105.00,06.11.2015
-,-,-,105.00,09.11.2015
-,-,-,105.00,10.11.2015
-,-,-,105.00,11.11.2015
-,-,-,105.00,12.11.2015
-,-,-,105.00,13.11.2015
-,-,-,105.00,16.11.2015
-,-,-,105.00,17.11.2015
-,-,-,105.00,18.11.2015
-,-,-,105.00,19.11.2015
-,-,-,105.00,20.11.2015
-,-,-,105.00,23.11.2015
-,-,-,105.00,24.11.2015
-,-,-,105.00,25.11.2015
-,-,-,105.00,26.11.2015
-,-,-,105.00,27.11.2015
-,-,-,105.00,30.11.2015
-,-,-,105.00,01.12.2015
-,-,-,105.00,02.12.2015
-,-,-,105.00,03.12.2015
-,-,-,105.00,04.12.2015
-,-,-,105.00,07.12.2015
-,-,-,105.00,08.12.2015
-,-,-,105.00,09.12.2015
-,-,-,105.00,10.12.2015
-,-,-,105.00,11.12.2015
-,-,-,105.00,14.12.2015
-,-,-,105.00,15.12.2015
-,-,-,105.00,16.12.2015
-,-,-,105.00,17.12.2015
-,-,-,105.00,18.12.2015
-,-,-,105.00,21.12.2015
-,-,-,105.00,22.12.2015
-,-,-,105.00,23.12.2015
-,-,-,105.00,28.12.2015
-,-,-,105.00,29.12.2015
-,-,-,105.00,30.12.2015
-,-,-,105.00,04.01.2016
-,-,-,105.00,05.01.2016
-,-,-,105.00,06.01.2016
-,-,-,105.00,07.01.2016
-,-,-,105.00,08.01.2016
-,-,-,105.00,11.01.2016
-,-,-,105.00,12.01.2016
-,-,-,105.00,13.01.2016
-,-,-,105.00,14.01.2016
-,-,-,105.00,15.01.2016
-,-,-,105.00,18.01.2016
-,-,-,105.00,19.01.2016
-,-,-,105.00,20.01.2016
-,-,-,105.00,21.01.2016
-,-,-,105.00,22.01.2016
-,-,-,105.00,25.01.2016
-,-,-,105.00,26.01.2016
-,-,-,105.00,27.01.2016
-,-,-,105.00,28.01.2016
-,-,-,105.00,29.01.2016
-,-,-,105.00,01.02.2016
-,-,-,105.00,02.02.2016
-,-,-,105.00,03.02.2016
-,-,-,105.00,04.02.2016
-,-,-,105.00,05.02.2016
-,-,-,105.00,09.02.2016
-,-,-,105.00,10.02.2016
-,-,-,105.00,11.02.2016
-,-,-,105.00,12.02.2016
-,-,-,105.00,15.02.2016
-,-,-,105.00,16.02.2016
-,-,-,105.00,17.02.2016
-,-,-,105.00,18.02.2016
-,-,-,105.00,19.02.2016
-,-,-,105.00,22.02.2016
-,-,-,105.00,23.02.2016
-,-,-,105.00,24.02.2016
-,-,-,105.00,25.02.2016
-,-,-,105.00,26.02.2016
-,-,-,105.00,29.02.2016
-,-,-,105.00,01.03.2016
-,-,-,105.00,02.03.2016
-,-,-,105.00,03.03.2016
-,-,-,105.00,04.03.2016
-,-,-,105.00,07.03.2016
-,-,-,105.00,08.03.2016
-,-,-,105.00,09.03.2016
-,-,-,105.00,10.03.2016
-,-,-,105.00,11.03.2016
-,-,-,105.00,14.03.2016
