najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,80.30,31.07.2015
-,-,-,80.30,03.08.2015
-,-,-,80.30,04.08.2015
-,-,-,80.30,05.08.2015
-,-,-,80.30,06.08.2015
-,-,-,80.30,07.08.2015
-,-,-,80.30,10.08.2015
-,-,-,80.30,11.08.2015
-,-,-,80.30,12.08.2015
-,-,-,80.30,13.08.2015
-,-,-,80.30,14.08.2015
-,-,-,80.30,17.08.2015
-,-,-,80.30,18.08.2015
-,-,-,80.30,19.08.2015
-,-,-,80.30,20.08.2015
-,-,-,80.30,21.08.2015
-,-,-,80.30,24.08.2015
-,-,-,80.30,25.08.2015
-,-,-,80.30,26.08.2015
-,-,-,80.30,27.08.2015
-,-,-,80.30,28.08.2015
-,-,-,80.30,31.08.2015
-,-,-,80.30,01.09.2015
-,-,-,80.30,02.09.2015
-,-,-,80.30,03.09.2015
-,-,-,80.30,04.09.2015
-,-,-,80.30,07.09.2015
-,-,-,80.30,08.09.2015
-,-,-,80.30,09.09.2015
-,-,-,80.30,10.09.2015
-,-,-,80.30,11.09.2015
-,-,-,80.30,14.09.2015
-,-,-,80.30,15.09.2015
-,-,-,80.30,16.09.2015
-,-,-,80.30,17.09.2015
-,-,-,80.30,18.09.2015
-,-,-,80.30,21.09.2015
-,-,-,80.30,22.09.2015
-,-,-,80.30,23.09.2015
-,-,-,80.30,24.09.2015
-,-,-,80.30,25.09.2015
-,-,-,80.30,28.09.2015
-,-,-,80.30,29.09.2015
-,-,-,80.30,30.09.2015
-,-,-,80.30,01.10.2015
-,-,-,80.30,02.10.2015
-,-,-,80.30,05.10.2015
-,-,-,80.30,06.10.2015
-,-,-,80.30,07.10.2015
-,-,-,80.30,08.10.2015
-,-,-,80.30,09.10.2015
-,-,-,80.30,12.10.2015
-,-,-,80.30,13.10.2015
-,-,-,80.30,14.10.2015
-,-,-,80.30,15.10.2015
-,-,-,80.30,16.10.2015
-,-,-,80.30,19.10.2015
-,-,-,80.30,20.10.2015
-,-,-,80.30,21.10.2015
-,-,-,80.30,22.10.2015
-,-,-,80.30,23.10.2015
-,-,-,80.30,26.10.2015
-,-,-,80.30,27.10.2015
-,-,-,80.30,28.10.2015
-,-,-,80.30,29.10.2015
-,-,-,80.30,30.10.2015
-,-,-,80.30,02.11.2015
-,-,-,80.30,03.11.2015
-,-,-,80.30,04.11.2015
-,-,-,80.30,05.11.2015
-,-,-,80.30,06.11.2015
-,-,-,80.30,09.11.2015
-,-,-,80.30,10.11.2015
-,-,-,80.30,11.11.2015
-,-,-,80.30,12.11.2015
-,-,-,80.30,13.11.2015
-,-,-,80.30,16.11.2015
-,-,-,80.30,17.11.2015
-,-,-,80.30,18.11.2015
-,-,-,80.30,19.11.2015
-,-,-,80.30,20.11.2015
-,-,-,80.30,23.11.2015
-,-,-,80.30,24.11.2015
-,-,-,80.30,25.11.2015
-,-,-,80.30,26.11.2015
-,-,-,80.30,27.11.2015
-,-,-,80.30,30.11.2015
-,-,-,80.30,01.12.2015
-,-,-,80.30,02.12.2015
-,-,-,80.30,03.12.2015
-,-,-,80.30,04.12.2015
-,-,-,80.30,07.12.2015
-,-,-,80.30,08.12.2015
-,-,-,80.30,09.12.2015
-,-,-,80.30,10.12.2015
-,-,-,80.30,11.12.2015
-,-,-,80.30,14.12.2015
