najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,95.40,31.07.2015
-,-,-,95.40,03.08.2015
-,-,-,95.40,04.08.2015
-,-,-,95.40,05.08.2015
-,-,-,95.40,06.08.2015
-,-,-,95.40,07.08.2015
-,-,-,95.40,10.08.2015
-,-,-,95.40,11.08.2015
-,-,-,95.40,12.08.2015
-,-,-,95.40,13.08.2015
-,-,-,95.40,14.08.2015
-,-,-,95.40,17.08.2015
-,-,-,95.40,18.08.2015
-,-,-,95.40,19.08.2015
-,-,-,95.40,20.08.2015
-,-,-,95.40,21.08.2015
-,-,-,95.40,24.08.2015
-,-,-,95.40,25.08.2015
-,-,-,95.40,26.08.2015
-,-,-,95.40,27.08.2015
-,-,-,95.40,28.08.2015
-,-,-,95.40,31.08.2015
-,-,-,95.40,01.09.2015
-,-,-,95.40,02.09.2015
-,-,-,95.40,03.09.2015
-,-,-,95.40,04.09.2015
-,-,-,95.40,07.09.2015
-,-,-,95.40,08.09.2015
-,-,-,95.40,09.09.2015
-,-,-,95.40,10.09.2015
-,-,-,95.40,11.09.2015
-,-,-,95.40,14.09.2015
-,-,-,95.40,15.09.2015
-,-,-,95.40,16.09.2015
-,-,-,95.40,17.09.2015
-,-,-,95.40,18.09.2015
-,-,-,95.40,21.09.2015
-,-,-,95.40,22.09.2015
-,-,-,95.40,23.09.2015
-,-,-,95.40,24.09.2015
-,-,-,95.40,25.09.2015
-,-,-,95.40,28.09.2015
-,-,-,95.40,29.09.2015
-,-,-,95.40,30.09.2015
-,-,-,95.40,01.10.2015
-,-,-,95.40,02.10.2015
-,-,-,95.40,05.10.2015
-,-,-,95.40,06.10.2015
-,-,-,95.40,07.10.2015
-,-,-,95.40,08.10.2015
-,-,-,95.40,09.10.2015
-,-,-,95.40,12.10.2015
-,-,-,95.40,13.10.2015
-,-,-,95.40,14.10.2015
-,-,-,95.40,15.10.2015
-,-,-,95.40,16.10.2015
-,-,-,95.40,19.10.2015
-,-,-,95.40,20.10.2015
-,-,-,95.40,21.10.2015
-,-,-,95.40,22.10.2015
-,-,-,95.40,23.10.2015
-,-,-,95.40,26.10.2015
-,-,-,95.40,27.10.2015
-,-,-,95.40,28.10.2015
-,-,-,95.40,29.10.2015
-,-,-,95.40,30.10.2015
-,-,-,95.40,02.11.2015
-,-,-,95.40,03.11.2015
-,-,-,95.40,04.11.2015
-,-,-,95.40,05.11.2015
-,-,-,95.40,06.11.2015
-,-,-,95.40,09.11.2015
-,-,-,95.40,10.11.2015
-,-,-,95.40,11.11.2015
-,-,-,95.40,12.11.2015
-,-,-,95.40,13.11.2015
-,-,-,95.40,16.11.2015
-,-,-,95.40,17.11.2015
-,-,-,95.40,18.11.2015
-,-,-,95.40,19.11.2015
-,-,-,95.40,20.11.2015
-,-,-,95.40,23.11.2015
-,-,-,95.40,24.11.2015
-,-,-,95.40,25.11.2015
-,-,-,95.40,26.11.2015
-,-,-,95.40,27.11.2015
-,-,-,95.40,30.11.2015
-,-,-,95.40,01.12.2015
-,-,-,95.40,02.12.2015
-,-,-,95.40,03.12.2015
-,-,-,95.40,04.12.2015
-,-,-,95.40,07.12.2015
-,-,-,95.40,08.12.2015
-,-,-,95.40,09.12.2015
-,-,-,95.40,10.12.2015
-,-,-,95.40,11.12.2015
-,-,-,95.40,14.12.2015
-,-,-,95.40,15.12.2015
-,-,-,95.40,16.12.2015
-,-,-,95.40,17.12.2015
-,-,-,95.40,18.12.2015
-,-,-,95.40,21.12.2015
-,-,-,95.40,22.12.2015
-,-,-,95.40,23.12.2015
-,-,-,95.40,28.12.2015
-,-,-,95.40,29.12.2015
-,-,-,95.40,30.12.2015
-,-,-,95.40,04.01.2016
-,-,-,95.40,05.01.2016
-,-,-,95.40,06.01.2016
-,-,-,95.40,07.01.2016
-,-,-,95.40,08.01.2016
-,-,-,95.40,11.01.2016
-,-,-,95.40,12.01.2016
-,-,-,95.40,13.01.2016
-,-,-,95.40,14.01.2016
-,-,-,95.40,15.01.2016
-,-,-,95.40,18.01.2016
-,-,-,95.40,19.01.2016
-,-,-,95.40,20.01.2016
-,-,-,95.40,21.01.2016
-,-,-,95.40,22.01.2016
-,-,-,95.40,25.01.2016
-,-,-,95.40,26.01.2016
-,-,-,95.40,27.01.2016
-,-,-,95.40,28.01.2016
-,-,-,95.40,29.01.2016
-,-,-,95.40,01.02.2016
-,-,-,95.40,02.02.2016
-,-,-,95.40,03.02.2016
-,-,-,95.40,04.02.2016
-,-,-,95.40,05.02.2016
-,-,-,95.40,09.02.2016
-,-,-,95.40,10.02.2016
-,-,-,95.40,11.02.2016
-,-,-,95.40,12.02.2016
-,-,-,95.40,15.02.2016
-,-,-,95.40,16.02.2016
-,-,-,95.40,17.02.2016
-,-,-,95.40,18.02.2016
-,-,-,95.40,19.02.2016
-,-,-,95.40,22.02.2016
-,-,-,95.40,23.02.2016
-,-,-,95.40,24.02.2016
-,-,-,95.40,25.02.2016
-,-,-,95.40,26.02.2016
-,-,-,95.40,29.02.2016
