najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,19.950,26.04.2016
-,-,-,19.950,28.04.2016
-,-,-,19.950,29.04.2016
-,-,-,19.950,03.05.2016
-,-,-,19.950,04.05.2016
-,-,-,19.950,05.05.2016
-,-,-,19.950,06.05.2016
-,-,-,19.950,09.05.2016
-,-,-,19.950,10.05.2016
-,-,-,19.950,11.05.2016
-,-,-,19.950,12.05.2016
-,-,-,19.950,13.05.2016
-,-,-,19.950,16.05.2016
-,-,-,19.950,17.05.2016
-,-,-,19.950,18.05.2016
-,-,-,19.950,19.05.2016
-,-,-,19.950,20.05.2016
19.950,19.950,19.950,19.950,23.05.2016
-,-,-,19.950,24.05.2016
19.950,19.950,19.950,19.950,25.05.2016
-,-,-,19.950,26.05.2016
-,-,-,19.950,27.05.2016
-,-,-,19.950,30.05.2016
-,-,-,19.950,31.05.2016
-,-,-,19.950,01.06.2016
-,-,-,19.950,02.06.2016
-,-,-,19.950,03.06.2016
-,-,-,19.950,06.06.2016
-,-,-,19.950,07.06.2016
-,-,-,19.950,08.06.2016
-,-,-,19.950,09.06.2016
-,-,-,19.950,10.06.2016
-,-,-,19.950,13.06.2016
-,-,-,19.950,14.06.2016
-,-,-,19.950,15.06.2016
-,-,-,19.950,16.06.2016
-,-,-,19.950,17.06.2016
-,-,-,19.950,20.06.2016
-,-,-,19.950,21.06.2016
-,-,-,19.950,22.06.2016
-,-,-,19.950,23.06.2016
-,-,-,19.950,24.06.2016
-,-,-,19.950,27.06.2016
-,-,-,19.950,28.06.2016
-,-,-,19.950,29.06.2016
-,-,-,19.950,30.06.2016
-,-,-,19.950,01.07.2016
-,-,-,19.950,04.07.2016
-,-,-,19.950,05.07.2016
-,-,-,19.950,06.07.2016
-,-,-,19.950,07.07.2016
-,-,-,19.950,08.07.2016
18.100,18.100,18.100,18.100,11.07.2016
-,-,-,18.100,12.07.2016
-,-,-,18.100,13.07.2016
-,-,-,18.100,14.07.2016
-,-,-,18.100,15.07.2016
-,-,-,18.100,18.07.2016
19.950,19.950,19.950,19.950,19.07.2016
-,-,-,19.950,20.07.2016
-,-,-,19.950,21.07.2016
-,-,-,19.950,22.07.2016
-,-,-,19.950,25.07.2016
-,-,-,19.950,26.07.2016
-,-,-,19.950,27.07.2016
-,-,-,19.950,28.07.2016
-,-,-,19.950,29.07.2016
