najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,16.000,26.04.2016
-,-,-,16.000,28.04.2016
-,-,-,16.000,29.04.2016
-,-,-,16.000,03.05.2016
-,-,-,16.000,04.05.2016
-,-,-,16.000,05.05.2016
16.000,16.000,16.000,16.000,06.05.2016
16.000,16.000,16.000,16.000,09.05.2016
-,-,-,16.000,10.05.2016
-,-,-,16.000,11.05.2016
-,-,-,16.000,12.05.2016
-,-,-,16.000,13.05.2016
16.300,16.300,16.300,16.300,16.05.2016
-,-,-,16.300,17.05.2016
-,-,-,16.300,18.05.2016
-,-,-,16.300,19.05.2016
-,-,-,16.300,20.05.2016
-,-,-,16.300,23.05.2016
-,-,-,16.300,24.05.2016
-,-,-,16.300,25.05.2016
-,-,-,16.300,26.05.2016
-,-,-,16.300,27.05.2016
-,-,-,16.300,30.05.2016
-,-,-,16.300,31.05.2016
-,-,-,16.300,01.06.2016
-,-,-,16.300,02.06.2016
-,-,-,16.300,03.06.2016
-,-,-,16.300,06.06.2016
-,-,-,16.300,07.06.2016
-,-,-,16.300,08.06.2016
-,-,-,16.300,09.06.2016
-,-,-,16.300,10.06.2016
-,-,-,16.300,13.06.2016
-,-,-,16.300,14.06.2016
-,-,-,16.300,15.06.2016
-,-,-,16.300,16.06.2016
-,-,-,16.300,17.06.2016
-,-,-,16.300,20.06.2016
-,-,-,16.300,21.06.2016
-,-,-,16.300,22.06.2016
-,-,-,16.300,23.06.2016
-,-,-,16.300,24.06.2016
-,-,-,16.300,27.06.2016
-,-,-,16.300,28.06.2016
-,-,-,16.300,29.06.2016
-,-,-,16.300,30.06.2016
-,-,-,16.300,01.07.2016
-,-,-,16.300,04.07.2016
-,-,-,16.300,05.07.2016
-,-,-,16.300,06.07.2016
-,-,-,16.300,07.07.2016
-,-,-,16.300,08.07.2016
-,-,-,16.300,11.07.2016
-,-,-,16.300,12.07.2016
-,-,-,16.300,13.07.2016
-,-,-,16.300,14.07.2016
16.000,16.000,16.000,16.000,15.07.2016
-,-,-,16.000,18.07.2016
-,-,-,16.000,19.07.2016
-,-,-,16.000,20.07.2016
-,-,-,16.000,21.07.2016
-,-,-,16.000,22.07.2016
-,-,-,16.000,25.07.2016
-,-,-,16.000,26.07.2016
-,-,-,16.000,27.07.2016
-,-,-,16.000,28.07.2016
-,-,-,16.000,29.07.2016
