najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,0.300,14.04.2016
-,-,-,0.300,15.04.2016
-,-,-,0.300,18.04.2016
-,-,-,0.300,19.04.2016
-,-,-,0.300,20.04.2016
-,-,-,0.300,21.04.2016
-,-,-,0.300,22.04.2016
-,-,-,0.300,25.04.2016
-,-,-,0.300,26.04.2016
-,-,-,0.300,28.04.2016
-,-,-,0.300,29.04.2016
-,-,-,0.300,03.05.2016
-,-,-,0.300,04.05.2016
-,-,-,0.300,05.05.2016
-,-,-,0.300,06.05.2016
-,-,-,0.300,09.05.2016
-,-,-,0.300,10.05.2016
-,-,-,0.300,11.05.2016
-,-,-,0.300,12.05.2016
-,-,-,0.300,13.05.2016
-,-,-,0.300,16.05.2016
-,-,-,0.300,17.05.2016
-,-,-,0.300,18.05.2016
-,-,-,0.300,19.05.2016
-,-,-,0.300,20.05.2016
-,-,-,0.300,23.05.2016
-,-,-,0.300,24.05.2016
0.300,0.300,0.300,0.300,25.05.2016
-,-,-,0.300,26.05.2016
-,-,-,0.300,27.05.2016
-,-,-,0.300,30.05.2016
-,-,-,0.300,31.05.2016
-,-,-,0.300,01.06.2016
-,-,-,0.300,02.06.2016
-,-,-,0.300,03.06.2016
-,-,-,0.300,06.06.2016
-,-,-,0.300,07.06.2016
-,-,-,0.300,08.06.2016
0.300,0.300,0.300,0.300,09.06.2016
-,-,-,0.300,10.06.2016
-,-,-,0.300,13.06.2016
-,-,-,0.300,14.06.2016
-,-,-,0.300,15.06.2016
-,-,-,0.300,16.06.2016
-,-,-,0.300,17.06.2016
-,-,-,0.300,20.06.2016
0.300,0.300,0.300,0.300,21.06.2016
-,-,-,0.300,22.06.2016
-,-,-,0.300,23.06.2016
0.300,0.300,0.300,0.300,24.06.2016
-,-,-,0.300,27.06.2016
-,-,-,0.300,28.06.2016
-,-,-,0.300,29.06.2016
-,-,-,0.300,30.06.2016
0.300,0.300,0.300,0.300,01.07.2016
-,-,-,0.300,04.07.2016
-,-,-,0.300,05.07.2016
-,-,-,0.300,06.07.2016
-,-,-,0.300,07.07.2016
-,-,-,0.300,08.07.2016
0.300,0.300,0.300,0.300,11.07.2016
-,-,-,0.300,12.07.2016
-,-,-,0.300,13.07.2016
-,-,-,0.300,14.07.2016
0.300,0.300,0.300,0.300,15.07.2016
-,-,-,0.300,18.07.2016
-,-,-,0.300,19.07.2016
-,-,-,0.300,20.07.2016
-,-,-,0.300,21.07.2016
-,-,-,0.300,22.07.2016
-,-,-,0.300,25.07.2016
-,-,-,0.300,26.07.2016
-,-,-,0.300,27.07.2016
-,-,-,0.300,28.07.2016
-,-,-,0.300,29.07.2016
