najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,0.150,22.04.2016
-,-,-,0.150,25.04.2016
-,-,-,0.150,26.04.2016
-,-,-,0.150,28.04.2016
-,-,-,0.150,29.04.2016
0.150,0.150,0.150,0.150,03.05.2016
-,-,-,0.150,04.05.2016
-,-,-,0.150,05.05.2016
-,-,-,0.150,06.05.2016
-,-,-,0.150,09.05.2016
-,-,-,0.150,10.05.2016
-,-,-,0.150,11.05.2016
0.050,0.050,0.050,0.050,12.05.2016
-,-,-,0.050,13.05.2016
-,-,-,0.050,16.05.2016
-,-,-,0.050,17.05.2016
-,-,-,0.050,18.05.2016
0.050,0.050,0.050,0.050,19.05.2016
-,-,-,0.050,20.05.2016
-,-,-,0.050,23.05.2016
-,-,-,0.050,24.05.2016
-,-,-,0.050,25.05.2016
-,-,-,0.050,26.05.2016
0.050,0.050,0.050,0.050,27.05.2016
-,-,-,0.050,30.05.2016
-,-,-,0.050,31.05.2016
-,-,-,0.050,01.06.2016
-,-,-,0.050,02.06.2016
-,-,-,0.050,03.06.2016
-,-,-,0.050,06.06.2016
-,-,-,0.050,07.06.2016
-,-,-,0.050,08.06.2016
-,-,-,0.050,09.06.2016
-,-,-,0.050,10.06.2016
0.020,0.020,0.020,0.020,13.06.2016
-,-,-,0.020,14.06.2016
-,-,-,0.020,15.06.2016
-,-,-,0.020,16.06.2016
-,-,-,0.020,17.06.2016
0.053,0.053,0.053,0.053,20.06.2016
-,-,-,0.053,21.06.2016
-,-,-,0.053,22.06.2016
-,-,-,0.053,23.06.2016
0.350,0.350,0.350,0.350,24.06.2016
-,-,-,0.350,27.06.2016
-,-,-,0.350,28.06.2016
0.350,0.350,0.350,0.350,29.06.2016
-,-,-,0.350,30.06.2016
-,-,-,0.350,01.07.2016
-,-,-,0.350,04.07.2016
-,-,-,0.350,05.07.2016
-,-,-,0.350,06.07.2016
-,-,-,0.350,07.07.2016
-,-,-,0.350,08.07.2016
-,-,-,0.350,11.07.2016
-,-,-,0.350,12.07.2016
-,-,-,0.350,13.07.2016
-,-,-,0.350,14.07.2016
-,-,-,0.350,15.07.2016
-,-,-,0.350,18.07.2016
-,-,-,0.350,19.07.2016
-,-,-,0.350,20.07.2016
-,-,-,0.350,21.07.2016
-,-,-,0.350,22.07.2016
-,-,-,0.350,25.07.2016
-,-,-,0.350,26.07.2016
0.100,0.100,0.100,0.100,27.07.2016
-,-,-,0.100,28.07.2016
-,-,-,0.100,29.07.2016
