najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,128.20,31.07.2015
-,-,-,128.20,03.08.2015
-,-,-,128.20,04.08.2015
-,-,-,128.20,05.08.2015
-,-,-,128.20,06.08.2015
-,-,-,128.20,07.08.2015
-,-,-,128.20,10.08.2015
-,-,-,128.20,11.08.2015
-,-,-,128.20,12.08.2015
-,-,-,128.20,13.08.2015
-,-,-,128.20,14.08.2015
-,-,-,128.20,17.08.2015
-,-,-,128.20,18.08.2015
-,-,-,128.20,19.08.2015
-,-,-,128.20,20.08.2015
-,-,-,128.20,21.08.2015
-,-,-,128.20,24.08.2015
-,-,-,128.20,25.08.2015
-,-,-,128.20,26.08.2015
-,-,-,128.20,27.08.2015
-,-,-,128.20,28.08.2015
-,-,-,128.20,31.08.2015
-,-,-,128.20,01.09.2015
-,-,-,128.20,02.09.2015
-,-,-,128.20,03.09.2015
-,-,-,128.20,04.09.2015
-,-,-,128.20,07.09.2015
-,-,-,128.20,08.09.2015
-,-,-,128.20,09.09.2015
-,-,-,128.20,10.09.2015
-,-,-,128.20,11.09.2015
-,-,-,128.20,14.09.2015
-,-,-,128.20,15.09.2015
-,-,-,128.20,16.09.2015
-,-,-,128.20,17.09.2015
-,-,-,128.20,18.09.2015
-,-,-,128.20,21.09.2015
-,-,-,128.20,22.09.2015
-,-,-,128.20,23.09.2015
-,-,-,128.20,24.09.2015
-,-,-,128.20,25.09.2015
-,-,-,128.20,28.09.2015
-,-,-,128.20,29.09.2015
-,-,-,128.20,30.09.2015
-,-,-,128.20,01.10.2015
-,-,-,128.20,02.10.2015
-,-,-,128.20,05.10.2015
-,-,-,128.20,06.10.2015
-,-,-,128.20,07.10.2015
-,-,-,128.20,08.10.2015
-,-,-,128.20,09.10.2015
-,-,-,128.20,12.10.2015
-,-,-,128.20,13.10.2015
-,-,-,128.20,14.10.2015
-,-,-,128.20,15.10.2015
-,-,-,128.20,16.10.2015
