najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
3.100,3.100,3.100,3.100,22.04.2016
-,-,-,3.100,25.04.2016
-,-,-,3.100,26.04.2016
-,-,-,3.100,28.04.2016
-,-,-,3.100,29.04.2016
-,-,-,3.100,03.05.2016
3.100,3.100,3.100,3.100,04.05.2016
3.100,3.100,3.100,3.100,05.05.2016
-,-,-,3.100,06.05.2016
-,-,-,3.100,09.05.2016
-,-,-,3.100,10.05.2016
-,-,-,3.100,11.05.2016
-,-,-,3.100,12.05.2016
-,-,-,3.100,13.05.2016
-,-,-,3.100,16.05.2016
-,-,-,3.100,17.05.2016
-,-,-,3.100,18.05.2016
-,-,-,3.100,19.05.2016
-,-,-,3.100,20.05.2016
-,-,-,3.100,23.05.2016
-,-,-,3.100,24.05.2016
-,-,-,3.100,25.05.2016
-,-,-,3.100,26.05.2016
-,-,-,3.100,27.05.2016
-,-,-,3.100,30.05.2016
-,-,-,3.100,31.05.2016
-,-,-,3.100,01.06.2016
-,-,-,3.100,02.06.2016
-,-,-,3.100,03.06.2016
-,-,-,3.100,06.06.2016
-,-,-,3.100,07.06.2016
-,-,-,3.100,08.06.2016
-,-,-,3.100,09.06.2016
-,-,-,3.100,10.06.2016
-,-,-,3.100,13.06.2016
-,-,-,3.100,14.06.2016
-,-,-,3.100,15.06.2016
-,-,-,3.100,16.06.2016
-,-,-,3.100,17.06.2016
-,-,-,3.100,20.06.2016
-,-,-,3.100,21.06.2016
-,-,-,3.100,22.06.2016
-,-,-,3.100,23.06.2016
-,-,-,3.100,24.06.2016
-,-,-,3.100,27.06.2016
-,-,-,3.100,28.06.2016
-,-,-,3.100,29.06.2016
-,-,-,3.100,30.06.2016
-,-,-,3.100,01.07.2016
-,-,-,3.100,04.07.2016
-,-,-,3.100,05.07.2016
-,-,-,3.100,06.07.2016
-,-,-,3.100,07.07.2016
-,-,-,3.100,08.07.2016
-,-,-,3.100,11.07.2016
-,-,-,3.100,12.07.2016
-,-,-,3.100,13.07.2016
-,-,-,3.100,14.07.2016
-,-,-,3.100,15.07.2016
-,-,-,3.100,18.07.2016
-,-,-,3.100,19.07.2016
-,-,-,3.100,20.07.2016
-,-,-,3.100,21.07.2016
-,-,-,3.100,22.07.2016
-,-,-,3.100,25.07.2016
-,-,-,3.100,26.07.2016
-,-,-,3.100,27.07.2016
-,-,-,3.100,28.07.2016
-,-,-,3.100,29.07.2016
