najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
3.300,3.300,3.300,3.300,31.03.2016
-,-,-,3.300,01.04.2016
-,-,-,3.300,04.04.2016
-,-,-,3.300,05.04.2016
-,-,-,3.300,06.04.2016
-,-,-,3.300,07.04.2016
-,-,-,3.300,08.04.2016
-,-,-,3.300,11.04.2016
-,-,-,3.300,12.04.2016
-,-,-,3.300,13.04.2016
-,-,-,3.300,14.04.2016
-,-,-,3.300,15.04.2016
-,-,-,3.300,18.04.2016
-,-,-,3.300,19.04.2016
-,-,-,3.300,20.04.2016
-,-,-,3.300,21.04.2016
-,-,-,3.300,22.04.2016
-,-,-,3.300,25.04.2016
-,-,-,3.300,26.04.2016
-,-,-,3.300,28.04.2016
-,-,-,3.300,29.04.2016
3.480,3.480,3.480,3.480,03.05.2016
-,-,-,3.480,04.05.2016
-,-,-,3.480,05.05.2016
-,-,-,3.480,06.05.2016
-,-,-,3.480,09.05.2016
-,-,-,3.480,10.05.2016
-,-,-,3.480,11.05.2016
-,-,-,3.480,12.05.2016
-,-,-,3.480,13.05.2016
-,-,-,3.480,16.05.2016
-,-,-,3.480,17.05.2016
-,-,-,3.480,18.05.2016
-,-,-,3.480,19.05.2016
-,-,-,3.480,20.05.2016
-,-,-,3.480,23.05.2016
-,-,-,3.480,24.05.2016
-,-,-,3.480,25.05.2016
-,-,-,3.480,26.05.2016
-,-,-,3.480,27.05.2016
-,-,-,3.480,30.05.2016
-,-,-,3.480,31.05.2016
-,-,-,3.480,01.06.2016
-,-,-,3.480,02.06.2016
-,-,-,3.480,03.06.2016
-,-,-,3.480,06.06.2016
-,-,-,3.480,07.06.2016
-,-,-,3.480,08.06.2016
-,-,-,3.480,09.06.2016
-,-,-,3.480,10.06.2016
-,-,-,3.480,13.06.2016
-,-,-,3.480,14.06.2016
-,-,-,3.480,15.06.2016
-,-,-,3.480,16.06.2016
-,-,-,3.480,17.06.2016
-,-,-,3.480,20.06.2016
-,-,-,3.480,21.06.2016
-,-,-,3.480,22.06.2016
3.480,3.480,3.480,3.480,23.06.2016
-,-,-,3.480,24.06.2016
-,-,-,3.480,27.06.2016
-,-,-,3.480,28.06.2016
-,-,-,3.480,29.06.2016
-,-,-,3.480,30.06.2016
-,-,-,3.480,01.07.2016
-,-,-,3.480,04.07.2016
-,-,-,3.480,05.07.2016
-,-,-,3.480,06.07.2016
-,-,-,3.480,07.07.2016
-,-,-,3.480,08.07.2016
-,-,-,3.480,11.07.2016
-,-,-,3.480,12.07.2016
-,-,-,3.480,13.07.2016
-,-,-,3.480,14.07.2016
-,-,-,3.480,15.07.2016
-,-,-,3.480,18.07.2016
-,-,-,3.480,19.07.2016
-,-,-,3.480,20.07.2016
-,-,-,3.480,21.07.2016
-,-,-,3.480,22.07.2016
-,-,-,3.480,25.07.2016
-,-,-,3.480,26.07.2016
-,-,-,3.480,27.07.2016
-,-,-,3.480,28.07.2016
-,-,-,3.480,29.07.2016
